 Date,Close
2001-04-10,3976.61
2001-04-11,3952.6
2001-04-12,3966.61
2001-04-13,3966.61
2001-04-16,4024.93
2001-04-17,3984.75
2001-04-18,3958.97
2001-04-19,3930.66
2001-04-20,3896.42
2001-04-23,3890.82
2001-04-24,3843.86
2001-04-25,3862.92
2001-04-26,3934.49
2001-04-27,3917.47
2001-04-30,3920.97
2001-05-01,3951.32
2001-05-02,3867.55
2001-05-03,3924.29
2001-05-04,3921.23
2001-05-07,3862.3
2001-05-08,3838.22
2001-05-09,3868.75
2001-05-10,3897.4
2001-05-11,3877.15
2001-05-14,3884.55
2001-05-15,3924.69
2001-05-16,3887.57
2001-05-17,3898.38
2001-05-18,3978.64
2001-05-21,3963.36
2001-05-22,3938.89
2001-05-23,3922.23
2001-05-24,3849.68
2001-05-25,3820.42
2001-05-28,3820.42
2001-05-29,3819.21
2001-05-30,3822.08
2001-05-31,3809.28
2001-06-01,3795.96
2001-06-04,3805.39
2001-06-05,3802.93
2001-06-06,3759.97
2001-06-07,3753.18
2001-06-08,3805.24
2001-06-11,3862.19
2001-06-12,3890.36
2001-06-13,3855.07
2001-06-14,3854.58
2001-06-15,3809.25
2001-06-18,3742.47
2001-06-19,3745.99
2001-06-20,3627.14
2001-06-21,3627.34
2001-06-22,3634.72
2001-06-25,3633.89
2001-06-26,3621.15
2001-06-27,3508.62
2001-06-28,3495.54
2001-06-29,3533.71
2001-07-02,3508.6
2001-07-03,3522.27
2001-07-04,3522.27
2001-07-05,3560.31
2001-07-06,3645.7
2001-07-09,3608.53
2001-07-10,3608.29
2001-07-11,3601.38
2001-07-12,3619.44
2001-07-13,3570.65
2001-07-16,3529.75
2001-07-17,3540.28
2001-07-18,3477.35
2001-07-19,3445.52
2001-07-20,3495.97
2001-07-23,3507.42
2001-07-24,3516.72
2001-07-25,3585.14
2001-07-26,3573.68
2001-07-27,3586.17
2001-07-30,3567.59
2001-07-31,3542.17
2001-08-01,3538.92
2001-08-02,3613.49
2001-08-03,3578.78
2001-08-06,3590.23
2001-08-07,3607.62
2001-08-08,3588.91
2001-08-09,3590.94
2001-08-10,3628.77
2001-08-13,3626.74
2001-08-14,3639.32
2001-08-15,3640.71
2001-08-16,3613.06
2001-08-17,3541.18
2001-08-20,3549.85
2001-08-21,3583.97
2001-08-22,3544.01
2001-08-23,3565.12
2001-08-24,3582.73
2001-08-27,3560.92
2001-08-28,3578.47
2001-08-29,3577.57
2001-08-30,3527.99
2001-08-31,3576.03
2001-09-03,3576.03
2001-09-04,3549.42
2001-09-05,3563.02
2001-09-06,3594.93
2001-09-07,3640.92
2001-09-10,3611.18
2001-09-11,3648.43
2001-09-12,3648.43
2001-09-13,3648.43
2001-09-14,3767.12
2001-09-17,3692.35
2001-09-18,3576.97
2001-09-19,3466.9
2001-09-20,3450.42
2001-09-21,3396.84
2001-09-24,3099.22
2001-09-25,3091.33
2001-09-26,3136.25
2001-09-27,3152.57
2001-09-28,3184.24
2001-10-01,3163.58
2001-10-02,3127.45
2001-10-03,3093.07
2001-10-04,3144.71
2001-10-05,3106.34
2001-10-08,3104.21
2001-10-09,3110.24
2001-10-10,3119.78
2001-10-11,3170.49
2001-10-12,3085.36
2001-10-15,3047.72
2001-10-16,3058.05
2001-10-17,3032.06
2001-10-18,2997.7
2001-10-19,3063.56
2001-10-22,3060.19
2001-10-23,3029.91
2001-10-24,3080.8
2001-10-25,3058.48
2001-10-26,3064.39
2001-10-29,3086.48
2001-10-30,3057.42
2001-10-31,3023.67
2001-11-01,2966.45
2001-11-02,2942.62
2001-11-05,2901.05
2001-11-06,2882.95
2001-11-07,2898.06
2001-11-08,2983.66
2001-11-09,3059.61
2001-11-12,2970.55
2001-11-13,3014.86
2001-11-14,2882.96
2001-11-15,2730.68
2001-11-16,2782.21
2001-11-19,2799.11
2001-11-20,2852.84
2001-11-21,2838.51
2001-11-22,2838.51
2001-11-23,2852.53
2001-11-26,2808.54
2001-11-27,2866.08
2001-11-28,2822.89
2001-11-29,2784.11
2001-11-30,2861.28
2001-12-03,2889.03
2001-12-04,2844.76
2001-12-05,2826.94
2001-12-06,2759.95
2001-12-07,2785.61
2001-12-10,2747.57
2001-12-11,2737.45
2001-12-12,2740.97
2001-12-13,2729.8
2001-12-14,2815.18
2001-12-17,2804.61
2001-12-18,2808.74
2001-12-19,2821.04
2001-12-20,2785.91
2001-12-21,2825.9
2001-12-24,2830.75
2001-12-25,2830.75
2001-12-26,2916.22
2001-12-27,2892.01
2001-12-28,2877.91
2001-12-31,2823.35
2002-01-01,2823.35
2002-01-02,2891.27
2002-01-03,2843.24
2002-01-04,2929.87
2002-01-07,2929.2
2002-01-08,2914.1
2002-01-09,2844.06
2002-01-10,2853.26
2002-01-11,2822.3
2002-01-14,2761.25
2002-01-15,2769.41
2002-01-16,2789.33
2002-01-17,2718.02
2002-01-18,2709.18
2002-01-21,2709.18
2002-01-22,2707.43
2002-01-23,2741.54
2002-01-24,2756.68
2002-01-25,2773.47
2002-01-28,2759.53
2002-01-29,2732.2
2002-01-30,2695.53
2002-01-31,2735.26
2002-02-01,2804.82
2002-02-04,2779.85
2002-02-05,2775.0
2002-02-06,2752.0
2002-02-07,2744.52
2002-02-08,2791.91
2002-02-11,2867.57
2002-02-12,2834.81
2002-02-13,2855.52
2002-02-14,2843.34
2002-02-15,2846.03
2002-02-18,2846.03
2002-02-19,2816.66
2002-02-20,2775.3
2002-02-21,2812.61
2002-02-22,2815.13
2002-02-25,2757.27
2002-02-26,2816.11
2002-02-27,2829.28
2002-02-28,2854.74
2002-03-01,2915.89
2002-03-04,2928.69
2002-03-05,2980.87
2002-03-06,2992.28
2002-03-07,3061.38
2002-03-08,3071.44
2002-03-11,3132.13
2002-03-12,3121.16
2002-03-13,3112.72
2002-03-14,3139.19
2002-03-15,3148.3
2002-03-18,3202.84
2002-03-19,3192.65
2002-03-20,3163.57
2002-03-21,3220.59
2002-03-22,3187.67
2002-03-25,3169.01
2002-03-26,3192.39
2002-03-27,3224.05
2002-03-28,3239.61
2002-03-29,3239.61
2002-04-01,3294.56
2002-04-02,3383.12
2002-04-03,3340.27
2002-04-04,3264.34
2002-04-05,3211.9
2002-04-08,3240.83
2002-04-09,3185.99
2002-04-10,3188.45
2002-04-11,3096.82
2002-04-12,2989.65
2002-04-15,3091.3
2002-04-16,3109.49
2002-04-17,3191.24
2002-04-18,3201.43
2002-04-19,3209.15
2002-04-22,3211.24
2002-04-23,3222.35
2002-04-24,3185.24
2002-04-25,3194.73
2002-04-26,3223.65
2002-04-29,3265.17
2002-04-30,3275.47
2002-05-01,3230.24
2002-05-02,3183.36
2002-05-03,3209.26
2002-05-06,3177.75
2002-05-07,3206.63
2002-05-08,3270.6
2002-05-09,3260.22
2002-05-10,3295.51
2002-05-13,3329.85
2002-05-14,3389.44
2002-05-15,3300.16
2002-05-16,3285.82
2002-05-17,3282.57
2002-05-20,3278.82
2002-05-21,3210.82
2002-05-22,3214.47
2002-05-23,3205.37
2002-05-24,3181.65
2002-05-27,3181.65
2002-05-28,3140.54
2002-05-29,3185.72
2002-05-30,3085.49
2002-05-31,3132.95
2002-06-03,3128.46
2002-06-04,3144.59
2002-06-05,3120.27
2002-06-06,3110.76
2002-06-07,3097.28
2002-06-10,3060.59
2002-06-11,3045.5
2002-06-12,3077.06
2002-06-13,3166.58
2002-06-14,3189.53
2002-06-17,3204.16
2002-06-18,3160.78
2002-06-19,3154.16
2002-06-20,3169.58
2002-06-21,3151.36
2002-06-24,3221.56
2002-06-25,3217.94
2002-06-26,3223.4
2002-06-27,3236.91
2002-06-28,3240.01
2002-07-01,3256.99
2002-07-02,3253.14
2002-07-03,3249.03
2002-07-04,3249.03
2002-07-05,3257.36
2002-07-08,3180.51
2002-07-09,3196.61
2002-07-10,3240.06
2002-07-11,3244.25
2002-07-12,3273.72
2002-07-15,3254.77
2002-07-16,3314.66
2002-07-17,3319.45
2002-07-18,3313.49
2002-07-19,3319.7
2002-07-22,3259.33
2002-07-23,3208.61
2002-07-24,3255.23
2002-07-25,3236.69
2002-07-26,3217.1
2002-07-29,3201.14
2002-07-30,3261.52
2002-07-31,3258.75
2002-08-01,3208.95
2002-08-02,3230.94
2002-08-05,3191.6
2002-08-06,3235.73
2002-08-07,3193.58
2002-08-08,3204.86
2002-08-09,3226.84
2002-08-12,3303.51
2002-08-13,3319.35
2002-08-14,3332.98
2002-08-15,3411.58
2002-08-16,3414.26
2002-08-19,3431.78
2002-08-20,3409.2
2002-08-21,3447.92
2002-08-22,3452.94
2002-08-23,3439.7
2002-08-26,3485.86
2002-08-27,3464.93
2002-08-28,3426.38
2002-08-29,3441.2
2002-08-30,3455.84
2002-09-02,3455.84
2002-09-03,3367.59
2002-09-04,3425.95
2002-09-05,3496.91
2002-09-06,3549.55
2002-09-09,3587.06
2002-09-10,3594.52
2002-09-11,3590.9
2002-09-12,3526.78
2002-09-13,3583.89
2002-09-16,3580.97
2002-09-17,3553.75
2002-09-18,3594.16
2002-09-19,3585.66
2002-09-20,3580.03
2002-09-23,3629.27
2002-09-24,3622.83
2002-09-25,3599.1
2002-09-26,3602.76
2002-09-27,3619.72
2002-09-30,3613.65
2002-10-01,3639.06
2002-10-02,3627.76
2002-10-03,3537.82
2002-10-04,3525.1
2002-10-07,3532.83
2002-10-08,3544.63
2002-10-09,3537.63
2002-10-10,3497.68
2002-10-11,3544.59
2002-10-14,3596.26
2002-10-15,3608.34
2002-10-16,3598.33
2002-10-17,3613.61
2002-10-18,3604.29
2002-10-21,3511.09
2002-10-22,3483.33
2002-10-23,3498.43
2002-10-24,3501.19
2002-10-25,3428.95
2002-10-28,3446.39
2002-10-29,3411.22
2002-10-30,3419.63
2002-10-31,3443.14
2002-11-01,3438.37
2002-11-04,3406.84
2002-11-05,3346.86
2002-11-06,3314.69
2002-11-07,3284.69
2002-11-08,3287.8
2002-11-11,3289.73
2002-11-12,3280.57
2002-11-13,3229.67
2002-11-14,3241.8
2002-11-15,3271.92
2002-11-18,3362.62
2002-11-19,3357.26
2002-11-20,3397.26
2002-11-21,3419.1
2002-11-22,3449.06
2002-11-25,3405.94
2002-11-26,3407.57
2002-11-27,3439.96
2002-11-28,3439.96
2002-11-29,3435.66
2002-12-02,3476.98
2002-12-03,3461.03
2002-12-04,3421.92
2002-12-05,3460.76
2002-12-06,3432.36
2002-12-09,3446.58
2002-12-10,3509.71
2002-12-11,3502.05
2002-12-12,3574.08
2002-12-13,3627.67
2002-12-16,3736.05
2002-12-17,3719.99
2002-12-18,3756.27
2002-12-19,3737.18
2002-12-20,3741.78
2002-12-23,3836.51
2002-12-24,3854.72
2002-12-25,3854.72
2002-12-26,3853.13
2002-12-27,3864.67
2002-12-30,3753.87
2002-12-31,3728.76
2003-01-01,3728.76
2003-01-02,3819.38
2003-01-03,3915.09
2003-01-06,3817.88
2003-01-07,3763.97
2003-01-08,3744.57
2003-01-09,3847.61
2003-01-10,3797.26
2003-01-13,3839.01
2003-01-14,3846.88
2003-01-15,3907.27
2003-01-16,3947.46
2003-01-17,3946.45
2003-01-20,3946.45
2003-01-21,3951.47
2003-01-22,3957.15
2003-01-23,3913.99
2003-01-24,3987.43
2003-01-27,3915.83
2003-01-28,3956.95
2003-01-29,4055.19
2003-01-30,4075.06
2003-01-31,4064.02
2003-02-03,4032.36
2003-02-04,4096.41
2003-02-05,4126.3
2003-02-06,4162.0
2003-02-07,4267.75
2003-02-10,4207.07
2003-02-11,4266.95
2003-02-12,4228.49
2003-02-13,4253.92
2003-02-14,4271.03
2003-02-17,4271.03
2003-02-18,4269.59
2003-02-19,4303.95
2003-02-20,4249.89
2003-02-21,4344.46
2003-02-24,4524.97
2003-02-25,4385.36
2003-02-26,4540.5
2003-02-27,4515.97
2003-02-28,4556.68
2003-03-03,4434.8
2003-03-04,4479.18
2003-03-05,4455.42
2003-03-06,4468.48
2003-03-07,4552.41
2003-03-10,4481.93
2003-03-11,4384.7
2003-03-12,4419.92
2003-03-13,4260.05
2003-03-14,4165.14
2003-03-17,4094.82
2003-03-18,3920.2
2003-03-19,3876.98
2003-03-20,3791.32
2003-03-21,3668.87
2003-03-24,3781.42
2003-03-25,3710.93
2003-03-26,3745.34
2003-03-27,3868.51
2003-03-28,3844.51
2003-03-31,3900.01
2003-04-01,3817.55
2003-04-02,3730.99
2003-04-03,3740.09
2003-04-04,3719.13
2003-04-07,3709.43
2003-04-08,3707.32
2003-04-09,3782.03
2003-04-10,3720.03
2003-04-11,3748.05
2003-04-14,3754.05
2003-04-15,3808.45
2003-04-16,3805.78
2003-04-17,3882.44
2003-04-18,3882.44
2003-04-21,3906.35
2003-04-22,3844.8
2003-04-23,3747.15
2003-04-24,3735.89
2003-04-25,3718.58
2003-04-28,3626.95
2003-04-29,3608.76
2003-04-30,3660.66
2003-05-01,3665.54
2003-05-02,3632.09
2003-05-05,3716.24
2003-05-06,3673.15
2003-05-07,3719.44
2003-05-08,3783.62
2003-05-09,3859.72
2003-05-12,3861.48
2003-05-13,3958.41
2003-05-14,4006.34
2003-05-15,3974.73
2003-05-16,3993.49
2003-05-19,3938.68
2003-05-20,3946.95
2003-05-21,4005.03
2003-05-22,3973.49
2003-05-23,3992.19
2003-05-26,3992.19
2003-05-27,3981.72
2003-05-28,3926.71
2003-05-29,3972.46
2003-05-30,4011.64
2003-06-02,4104.09
2003-06-03,4089.29
2003-06-04,4041.7
2003-06-05,4105.62
2003-06-06,4142.31
2003-06-09,4136.59
2003-06-10,4160.42
2003-06-11,4176.4
2003-06-12,4064.2
2003-06-13,3976.52
2003-06-16,3989.84
2003-06-17,4002.07
2003-06-18,3956.1
2003-06-19,3966.59
2003-06-20,4015.07
2003-06-23,3990.3
2003-06-24,3944.08
2003-06-25,4040.3
2003-06-26,3926.79
2003-06-27,3951.63
2003-06-30,4020.44
2003-07-01,4031.15
2003-07-02,4012.35
2003-07-03,4025.28
2003-07-04,4025.28
2003-07-07,4021.4
2003-07-08,4049.2
2003-07-09,4113.26
2003-07-10,4091.17
2003-07-11,4101.7
2003-07-14,4093.1
2003-07-15,4078.1
2003-07-16,4018.7
2003-07-17,4049.38
