,3M_Rate,10Y_2Y_Curve,5y5y_Forward,Core_PCE,NFP,Hstarts,IP,ISM,Mich_Sent,Mich_Inf,CPI,5y5y.3m,lunemp,3M_Rate_36mZ,10Y_2Y_Curve_36mZ,5y5y_Forward_36mZ,Core_PCE_36mZ,NFP_36mZ,Hstarts_36mZ,IP_36mZ,ISM_36mZ,Mich_Sent_36mZ,Mich_Inf_36mZ,CPI_36mZ,5y5y.3m_36mZ,lunemp_36mZ
1985-07-01,0.7296744199388362,0.6470305979033399,1.4063580404199425,0.28535651834054615,0.2657454407454282,0.7807527267949566,-1.215438521420696,-0.7147856432898994,0.6080051374477301,-0.4540129686786643,-0.049655219212399064,1.0614998414513765,0.8224353877109185,-1.8062551758595808,1.922413449430526,-1.1521382598203476,-0.4080831316055247,-0.146703023214771,0.1137724705998912,-1.362134628955277,-0.6681872236223525,0.4265467666326549,-1.0843872765171645,-0.41492009733454677,1.0323170153635524,-0.8935969288016001
1985-08-01,0.7462494417616224,0.4904449376402789,1.3869413230518737,1.3283414549851296,0.28024169458936604,0.9293085395620346,0.37815816920856915,-0.7492670069203599,0.4813950839862491,-0.4540129686786643,0.33781908383041703,0.9855833933453665,0.662638290641905,-1.6242129235452567,1.3669306963237724,-1.163004923608615,0.8279037580501842,-0.1795824789967355,0.325922346794518,0.07104706488443092,-0.7578065990085958,0.20966801752217776,-1.0596808897209895,0.14245015603462133,0.9119341762137196,-1.1050095538337183
1985-09-01,0.7351994272130982,0.49240225839356755,1.4137533992246545,-0.16511073350241312,0.3430587945797631,0.7606095657417935,0.4040714864911118,-0.3699720069852867,0.4576556989622204,-0.3943555697117446,-0.44642210079873906,1.063201390818571,0.662638290641905,-1.5957394281762713,1.2974961115783594,-1.0062190085132272,-0.9078649411903004,-0.1776204065110452,-0.09246740451485111,0.06733756311705419,-0.5394344975756677,0.11650410710068315,-0.8391463916782738,-1.0009553769829227,1.2286664820608928,-1.0466208728589672
1985-10-01,0.7517744490358848,0.473318381049007,1.3644120021362522,-0.4201645912531939,0.2609133561307823,1.1584369965417651,-0.8606611033213734,-0.19756518883298038,0.1648699503325454,-0.15572597384406633,0.7178609903531064,0.9290068768861351,0.662638290641905,-1.4861532465434077,1.1723629136415759,-1.1716382834545749,-1.1550146997837478,-0.33104546169939975,0.783814464863227,-1.231223105678871,-0.4721856088697705,-0.4011248929435378,0.012029000793005416,0.6513833966073302,0.8143147619103536,-0.9944752966678152
1985-11-01,0.7738744781329334,0.28842883252458096,1.2023147863101795,0.0346893024114176,0.3672192176529928,0.8160032586379921,0.2637566686235006,-0.007917688865443187,0.3626981588661102,-0.27504077177790537,1.0958778924259835,0.5625204895214642,0.6078684064934525,-1.3478851197798585,0.601786313230633,-1.7153231537186941,-0.5820588938846228,-0.28409463583728406,-0.1500007727186772,-0.12647478129641312,-0.3910249042108853,-0.16364946512768322,-0.3745672759834367,1.2723963045787658,-0.26711980954443454,-1.0459285378984307
1985-12-01,0.7351994272130982,0.19353802051648217,1.03980485983351,0.1767427774242892,0.1546074946085718,1.430369670759467,1.3247889534695012,-0.2320465524634409,0.6000920091063879,-0.03641117591022705,-0.07081300220561282,0.3349397085548599,0.6078684064934525,-1.4315776648136884,0.3070386815022647,-2.1441767502442852,-0.40272017238661795,-0.5358746174638293,1.5387855329526126,0.925967258527318,-0.6534076171638623,0.1961369077579086,0.6088312188511492,-0.97438063635703,-0.9129669181137618,-1.0068759601022321
1986-01-01,0.7269119163017052,0.1279211724062474,1.0120102277013934,1.592307289965124,-0.05317214382120328,1.5059065247088288,0.45232562929547726,-0.14584314338728774,0.7346151909092111,-0.3943555697117446,0.6934448011540362,0.2998611687093896,0.43873719023311525,-1.4074507509321772,0.12384172280185074,-2.0864067871238254,1.3820780870195166,-0.7324447103861361,1.6483295259801791,0.06300880133324098,-0.6104970429769497,0.44524061863002706,-0.8648666078700863,0.6046883943697285,-0.981872116524992,-1.279547398133716
1986-02-01,0.7241494126645739,-0.21073946800480028,0.8060390093462784,0.10747305175557435,-0.09182882073837073,1.1936875283848005,-1.2240981111677232,-0.1803245070177495,0.7583545759332398,-0.4540129686786643,-0.07906434849546595,-0.09491564722847835,0.7166421372733554,-1.3548990469396736,-0.8213901015114582,-2.4553740210347796,-0.4610078055095102,-0.8252654421641045,0.7000329114214344,-1.8848930325099822,-0.6244911504378208,0.49904591556038136,-1.0838126820439824,-0.9502273862592419,-1.94425825284562,-0.6928899734576662
1986-03-01,0.5860242308080201,-0.3968085598252871,0.48790284314533183,0.3434124716348068,-0.22712718994845682,1.2641885920708713,-1.2737029028614681,-0.1803245070177495,0.6950495492024982,-0.7522999635132622,-0.08212826752217721,-0.3969619292726711,0.7166421372733554,-1.707185775557009,-1.3034742520685165,-2.9070692621409933,-0.20332848677445003,-0.9480944750785067,0.8556896328686723,-1.7935297531693108,-0.6082040515275698,0.23196092300407894,-2.5983475288040547,-0.9910107113392098,-2.492688569844514,-0.6557465205516555
1986-04-01,0.4478990489514665,-0.35364963721528114,0.30775720735029033,-0.3109077148807646,0.25608127151613636,1.4077086145746587,-0.19461385351318863,-0.4044533706157472,0.7820939609572674,-0.6926425645463425,0.2947555606323725,-0.43027279661652257,0.662638290641905,-1.9865329410721089,-1.1447567427770813,-2.8928824572266065,-1.0072511165748577,-0.42618217799660724,1.2383864694080462,-0.5481595024654408,-0.7931958894934303,0.5358103988400705,-2.109122703047989,-0.19121284267976663,-2.3458907779352796,-0.745730991264036
1986-05-01,0.47276158168564636,-0.31242939420853183,0.42180130739872745,-0.360294193938501,-0.03384380536261955,1.2087948991746729,0.08194218934155151,0.2334518565477854,0.6713101641784706,-0.5136703676455837,-0.4677994142392248,-0.265326684490485,0.7166421372733554,-1.7756435266952926,-0.9966582247951298,-2.3707140245049807,-1.0813012591680669,-0.7039262436254734,0.607485136607274,-0.2107770368518506,-0.18148670303243206,0.06463217860488549,-1.2835042071957892,-1.6899764649892597,-1.8531219642815249,-0.5812928190606231
1986-06-01,0.48933660350843267,-0.34216202850848204,0.44369540310056316,0.3233972159908996,-1.0969024205847246,1.1911696332531552,-0.7297770300221057,-0.26652791609390264,1.0274009395388872,-0.3943555697117446,-0.09122249932819833,-0.2607906664070178,0.7166421372733554,-1.6084856377413834,-1.0691899446181352,-2.1176680830987142,-0.17998257868925382,-1.681509581413897,0.5279562812318124,-1.082468387383141,-0.6187832932463803,1.4430045775384475,-0.7623458781642622,-0.9159850163459858,-1.7700033906662744,-0.5537003106348932
1986-07-01,0.3843614652974519,-0.3184178636560924,0.3074607689171897,-0.30761317034733776,0.8890843560347534,1.0275064496962047,0.5963084675755689,-0.6975449614746685,0.9007908860774062,-0.4540129686786643,0.2826942461472609,-0.28479032572135665,0.6078684064934525,-1.7643600936517256,-0.995905609163929,-2.1543086665870406,-0.9698732509886386,0.32734354690320056,0.029840863401538194,0.4905460648584388,-0.9719436658955207,0.8815896686347867,-0.9669875568304568,-0.11475554341535586,-1.7304285624953224,-0.8678248220717822
1986-08-01,0.3014863561835197,-0.10019990110199078,0.30270363787172366,-0.17674217576997944,-0.09182882073837073,1.0904538279873395,-0.4419827102532369,0.09552640202594084,0.6792232925198138,-0.334698170744825,0.2773948988339966,-0.10354203951352627,0.5523104394579339,-1.8380734178108153,-0.41021747842143297,-1.976110276732537,-0.7430251870421353,-0.8061773894150789,0.24705849067535862,-0.7111222111862147,-0.17062124920632368,-0.04811040139811161,-0.4623173950192373,-0.1394917513901401,-1.2986871471211738,-1.082434136316948
1986-09-01,0.2130862397953253,0.1817474931216747,0.44850899860947635,0.47321954719668663,1.0243827252448394,0.7883064121898927,0.061665165303016446,0.06104503839547909,0.44182944227953613,-0.3943555697117446,0.2721326747943368,0.38362630265072895,0.6078684064934525,-1.9016778653428676,0.3372558225982374,-1.6074213286814092,0.20037935452422798,0.9181156368832536,-0.6797276772982935,-0.026048012395529268,-0.16225375180970958,-1.0735572623780167,-0.6729894488075414,-0.13836035581759235,-0.30698689101251636,-0.8880707401844545
1986-10-01,0.204798728883932,0.23109993782958568,0.4629427270782884,0.533475389401981,0.25608127151613636,0.7731990414000204,0.4581006347575245,-0.14584314338728774,0.7346151909092111,-0.2153833728109857,0.26690718530295765,0.4307871452094336,0.6078684064934525,-1.776037666258074,0.4557179680097724,-1.482521534179789,0.25550875493897035,-0.45443870735197417,-0.7158591264790677,0.5345757665643069,-0.3272285070025273,0.11434394299543053,0.08178608201095361,-0.11425065274855975,-0.19993665539198055,-0.9046025207743147
1986-11-01,0.25176129071516024,0.04444765599518035,0.3734841954893586,-0.1486469968483355,0.25608127151613636,0.6271611237645878,0.43964144815733225,-0.14584314338728774,0.4022638005728231,-0.4540129686786643,-0.10995398083962625,0.1486101657262603,0.5523104394579339,-1.5520959975843986,-0.046220697868901546,-1.519899551625149,-0.7287330284929916,-0.41877579306859913,-1.1092480275389396,0.5022122063541817,-0.27455899603540096,-1.3848994155573466,-0.8512466612894553,-0.8855737040233685,-0.7372566141840242,-1.236580822225135
1986-12-01,0.3014863561835197,-0.09870860909948556,0.3116109069805937,-0.5819975439690138,0.3237304561211794,1.1559191014101196,1.0183190040366148,-0.26652791609390264,0.22026184872194263,-0.334698170744825,-0.11285515018125802,-0.08619520672160524,0.38067275631842007,-1.3500450268012811,-0.42106722082365816,-1.511344300069793,-1.3935692676715161,-0.26083378185494827,0.45498859033666034,1.2503136852283223,-0.38375753590710043,-2.027910556518336,-0.3299144395369286,-0.8768734232620666,-1.1491771480097965,-2.3010713620881824
1987-01-01,0.27386131981220885,-0.07977153081142169,0.30431852152632627,-0.01207562414164357,0.16910374845250958,1.0073632886430417,-0.7006856344847896,0.4920620837762449,0.3231325171593972,-0.3943555697117446,-0.115741261550513,-0.03689281380713255,0.38067275631842007,-1.3295266985725325,-0.3552635185632638,-1.4275445128899942,-0.5296754363702831,-0.5059685131632949,0.03253632752785583,-1.1305865780738202,0.8296925098051319,-1.5124240566600766,-0.5544954504367369,-0.8986110233649698,-1.003538409301427,-2.2277643531240763
1987-02-01,0.3180613780063061,-0.08608904108486397,0.3613657576730575,-0.20174410503191845,0.5170138407070167,1.0325422399594955,1.7169568078667872,0.09552640202594084,0.30730626047671183,-0.27504077177790537,-0.11861243187738359,-0.02740059912299371,0.38067275631842007,-1.1615938451940964,-0.35543943356344765,-1.2651867918166049,-0.7848829111479674,0.2649124910095541,0.274507401972552,2.528845755180989,0.29965514750914424,-1.4798218300556996,-0.04804561203406635,-0.8891807309581715,-0.9411670578741964,-2.1091446209649645
1987-03-01,0.3180613780063061,-0.11681382606740184,0.35978215235938976,0.29921926978335495,0.5363421791656005,0.886504322324063,-0.047075215487928805,0.5093027655914758,0.3547850305247669,-0.334698170744825,0.24636498565007794,-0.030484657351035314,0.38067275631842007,-1.1006267472399662,-0.4227359737285334,-1.1975364565939282,0.0430129879956186,0.3155917545300511,-0.32674981575104106,-0.08497484076763298,1.1164403702867267,-1.2414461623017956,-0.26926023193385284,0.04894936519061957,-0.9038683590984209,-2.020149006583966
1987-04-01,0.3318738961919614,0.07101906193565337,0.6099973640698225,0.9820058068663463,0.9712297944837343,0.6045000675797793,0.7022064844877086,0.5955061746676289,0.5130475973516188,-0.334698170744825,1.3410332154904174,0.42505526781305436,0.20104910943909793,-1.015685983311894,0.07867429402409791,-0.7853444739853215,1.1817579896923642,1.2809292547900133,-1.3723188011448004,1.0421398809285476,1.4920542575903146,-0.5190618712486418,-0.21947564065307296,2.6053297705919247,-0.02520304763109484,-2.8911702413725733
1987-05-01,0.33739890346622364,-0.08730721571158147,0.7714313824840999,0.2140121378511436,0.4590288253312655,0.6397505994228148,0.7245054215625114,0.8885977655265501,0.37852441554879446,-0.09606857487714669,0.2325672997579949,0.7267458305443845,0.20104910943909793,-0.9547718671983175,-0.3398931212042337,-0.5032097984428932,-0.09730175819395026,0.18308817478898423,-1.1696914149193143,1.0550318098979836,2.1898176829422176,-1.04980089975495,1.013434460914539,-0.007102526921799502,0.5755053006725166,-2.551752930676163
1987-06-01,0.3401614071033547,-0.11143119399585925,0.7132849838314789,0.19143970092601162,0.18360000229644738,0.5541421649468715,0.4541066182243392,0.9230791291570106,0.4101769289141653,-0.15572597384406633,-0.49867808136908287,0.6071557756002023,0.13926839795958554,-0.9041681883779572,-0.4225145259103051,-0.5503656115428344,-0.14519283020020798,-0.38422472285573445,-1.410654254103237,0.6424224122627108,2.3117363090127747,-0.8648523696592133,0.9525275514663094,-1.6227909628665003,0.3731286974831374,-2.5522068347819267
1987-07-01,0.34568641437761694,0.07745025869645775,0.7450038961732094,0.10465083291231475,1.0292148098594855,0.5063021574456091,0.7955684846356528,0.9403198109722415,0.5842657524237026,-0.27504077177790537,0.2251498068101406,0.6562272439576989,0.07648307815079776,-0.8546259325395016,0.04906564263763075,-0.45525961807756743,-0.2523543536694521,1.5494031178670131,-1.50077701856681,1.1076580523422523,2.2666274506411503,-0.0750316640260017,0.2670919642166213,0.07436335106343932,0.47566368049344654,-2.562217965369989
1987-08-01,0.44237404167720445,0.08075906282701664,0.846950484927983,0.5139912504093315,0.1884320869110933,0.5818390113949707,1.0016529292384644,1.2506520836463924,0.6396576508131009,-0.2153833728109857,0.22024661197901066,0.6325024948302365,0.012659937588072871,-0.5709213127622641,-0.0025191300962765875,-0.2365469093898719,0.4406101648489897,-0.35718768827229624,-1.2346906066963825,1.329848024122406,2.5885209152398896,0.2271734927993659,0.6131393394849668,0.07504789166960346,0.39985965314955474,-2.5557174335218487
1987-09-01,0.5418241726139232,0.15662854345447533,1.0761397420620888,0.8372254486416737,0.4493646561019736,0.8084495732430559,0.14230727418559175,1.3713368563530073,0.5763526240823593,-0.334698170744825,0.575463095010925,0.8502313628366095,-0.0522359108831438,-0.22897832943731572,0.16896485437304076,0.22144420545238808,0.9358048482349337,0.2728142024659534,-0.39142898121177944,0.08116220606582449,2.4850550783777448,0.00799056040714839,-0.12262786789699243,0.8957747144255601,0.7858015858743681,-2.5152520328167625
1987-10-01,0.46723657441138405,0.20430328465956782,1.0953941240977463,0.9928535014825314,1.7250349943684997,0.3552284495468857,1.941623328772121,1.4920216290596222,0.23608810540462805,-0.15572597384406633,0.9264871438928634,1.0591905958816157,0.012659937588072871,-0.42949947403171446,0.27923681537450745,0.3073699372808074,1.1360972866296233,2.83625140459025,-1.9906955951533871,2.3776172894642076,2.3931240409133117,-1.6427040802425512,1.030494786325463,1.6242855128839029,1.136892428969613,-2.054940856180773
1987-11-01,0.34568641437761694,0.253300075847144,0.9042069367708563,-0.1504257792048326,0.4831892484044952,0.7102516631088857,0.5435696115400566,1.1644486745702392,-0.2545258517586129,-0.2153833728109857,-0.15462908268855777,0.9662738465087176,-0.11824114367223013,-0.8368351144313333,0.4193281221167067,-0.01848600764880248,-0.7937087933362481,0.2971550485093805,-0.7018304401638059,0.5101998830433699,1.7290951066304852,-3.3390281100763506,0.6882118297909448,-0.8538232403248323,0.9289708686382762,-2.3059007484292806
1987-12-01,0.3677864434746653,0.21250539067334673,0.9532518954261584,-0.1527705275059989,0.7489539022100214,0.06567050940766588,0.49733151410552684,1.5437436745053137,0.03825989687106324,-0.27504077177790537,-0.15730270712265906,1.0109850946127779,-0.18539435092845524,-0.7082812149477646,0.30486237951832007,0.1272047330335877,-0.7534864623858788,0.8192663435578644,-2.68234371670325,0.4273033992697499,2.0973745953920004,-1.9275184147182653,0.32756089104020975,-0.8192234918815304,1.0238355844794391,-2.295206809983925
1988-01-01,0.3788364580231896,0.1110852705884899,0.8324688359605878,1.2357370515386366,-0.20296676687522716,-0.25913796257458943,-0.1747707931377992,0.9403198109722415,0.3547850305247669,-0.2153833728109857,0.5500416965795005,0.7503593857357331,-0.18539435092845524,-0.6209137452096677,0.0026477873034865974,-0.07538648618533186,1.69514664772864,-1.1526464947340456,-3.0992637888879937,-0.4776145892386085,1.1585371457842384,-0.6161990160990237,0.6853090998230802,0.7593613641172432,0.5562997531581262,-2.091618846259511
1988-02-01,0.33739890346622364,0.10646753886395591,0.6882804019994694,-0.17830600863058801,1.5800724559291217,0.24947685401777933,0.40834108219500687,0.7161909473742438,0.41809005725550746,-0.27504077177790537,-0.1643675035320821,0.5648099849646436,-0.18539435092845524,-0.7559800586064853,0.019562861473208813,-0.34080977192409395,-0.7752961781222686,2.332152179704702,-1.6061998518877767,0.295082915191306,0.7951190699392741,-0.340958576672142,0.29370389992417717,-0.8339054565560539,0.2086210483917577,-1.921249272957542
1988-03-01,0.348448918014748,0.18348598298329027,0.7540001581864262,0.9946084907133009,0.6813047176049783,0.3980326667848573,0.05753985799721467,0.44034003833055346,0.6554839074957852,-0.2153833728109857,0.5383254473315949,0.667396964376668,-0.18539435092845524,-0.6844570955315675,0.3001466559534194,-0.13448977178852517,1.3823498025809724,0.6003684661474142,-1.1424042178726403,-0.1747525150628665,0.3648026925699506,0.6101746582055274,0.65950763562634,0.8511855128264532,0.4367587122067261,-1.7784734325670826
1988-04-01,0.4064614943945005,0.21142886425903853,0.8615931319115508,1.3155007999074657,0.5266780099363085,0.5012663671823183,0.6055258359361312,0.6472282201133203,0.38643754389013774,-0.15572597384406633,0.8822912275333927,0.7435744576340427,-0.3941593594662809,-0.3522952478839241,0.43207966371980777,0.20131527644621766,1.8504477095507956,0.28064803747943196,-0.823218968099614,0.5168872690860015,0.6225162896054895,-0.4463260905323845,1.0487252566517193,1.56591616439588,0.6258890496818126,-2.1874552732681227
1988-05-01,0.503149121694088,0.17303275548203384,0.9766070091197017,0.5385159137487817,0.46386090994591145,0.11854630717221906,-0.4171711213035788,0.5955061746676289,0.6713101641784706,-0.15572597384406633,0.1729786912443046,0.7452981445057585,-0.25373617204408516,0.22577736738771076,0.3450222345987323,0.5788559493460518,0.43790378607352054,0.16848724175609536,-1.7089987178493515,-0.8448693650378685,0.5036244273669563,0.6754516374403331,1.0285189544531597,-0.07497716687283117,0.662688368390605,-1.6630121954082528
1988-06-01,0.5583991944367095,-0.03998898650083776,0.8984107853026048,0.9664760014844179,1.1113602483084664,0.2620663296760063,0.13924269192164992,1.2506520836463924,0.6633970358371285,0.08290362202361223,0.5167692674804658,0.46600314014834093,-0.3941593594662809,0.5704121901377548,-0.42341424988476933,0.4090656880829519,1.1706603298401737,1.3703027343699645,-1.2806403530763184,-0.10899109063771628,1.4256937187429897,0.6696092479206224,2.391744125807857,0.6892924812137583,0.10395539289471101,-1.9049320980414102
1988-07-01,0.6329867926392486,-0.16750843357756776,0.9313747390633579,0.8953531574382475,0.43486840225803586,0.234369483227907,-0.1778314101061334,1.0610045836788564,0.560526367399675,0.6198202127258883,0.1627664032559692,0.35873868343278015,-0.3941593594662809,1.0365351437947983,-0.9082110460723724,0.5695397155677184,0.9987186245768944,0.04243442301935987,-1.2804240433442466,-0.6043907815585579,1.0811555123885568,0.2553989881559011,4.044250987627203,-0.14958741414164048,-0.08922605268972672,-1.7792431798073147
1988-08-01,0.7241494126645739,-0.32388559662995203,0.9729006080896976,0.043123842966900285,-0.048340059206557345,0.29983475665068715,0.3828098983001645,0.6817095837437821,0.8770515010533787,0.5005054147920495,0.1582753467260756,0.2300459338595221,-0.25373617204408516,1.585649761682894,-1.519191927584184,0.7673929272133466,-0.4595420981481051,-0.8738969486000893,-1.065419050511223,0.18912011164830433,0.44427202261503684,1.459014262697462,2.960104928482153,-0.14852254718127533,-0.33794360127559087,-1.3246971766828224
1988-09-01,0.7738744781329334,-0.4508399331910585,0.8676023624339692,1.5823992615621045,0.990558132942318,0.29731686151904174,-0.6520033440456623,0.4230993565153226,0.8691383727120354,0.20221841995745127,1.1879007616852924,-0.0893291828520006,-0.3941593594662809,1.8528186633533699,-1.9778190748022515,0.5140620715989493,2.1495224754392908,1.0802130312590923,-1.0251208108506913,-1.2090663313731134,-0.014416913463866874,1.346819574479878,1.6618748382876125,2.0923577810885554,-1.0174629457909115,-1.5845650735135253
1988-10-01,0.804262018141375,-0.5286830455780832,0.8079525974420544,0.7477323629082109,0.6233197022292272,0.37285371546840346,0.5010130479617394,0.578265492852398,0.6159182657890723,0.20221841995745127,0.4888343944737585,-0.27535128445494395,-0.3941593594662809,1.9905242502924523,-2.19077244120684,0.39060346164670523,0.6601955867417684,0.3631868923216987,-0.8014622325261588,0.34816714087608347,0.21229681134617456,0.3286373127359413,1.5682575407195818,0.5242361959492078,-1.373819036369417,-1.4882307732610376
1988-11-01,0.9175246672637491,-0.6847793756528215,0.8275175340266733,0.18430841511784968,1.00022230217161,0.49119478665573674,-0.00452477056799101,0.6127468564828598,0.5288738540343042,0.08290362202361223,0.1405980890747323,-0.4976161705447819,-0.4663336494739972,2.495745377825836,-2.5647317190471095,0.5248318606335137,-0.3431731649107029,1.0297330517947407,-0.5009367947256418,-0.3638943076983976,0.24351830470307098,-0.03509765910105583,1.078087838926625,-0.22716614910829638,-1.751472786867252,-1.5643035304480863
1988-12-01,1.0031622800148126,-0.9855147189643003,0.8210191800896389,0.4921296890595933,0.710297225292854,0.4760874158658644,0.4898085512977749,0.6817095837437821,0.44182944227953613,0.20221841995745127,0.1362491459106005,-0.7071348458200812,-0.4663336494739972,2.6918716468693598,-3.152152596805662,0.5350247652625504,0.1869601761424025,0.45925316409254263,-0.4933592636900274,0.3877436123897461,0.32442923173073673,-0.36464526374458767,1.4468188262155792,-0.25344829113348655,-2.026658490917071,-1.4694651411843649
1989-01-01,1.0584123527574338,-1.0943976762972212,0.7936049772800005,1.4099316529926937,0.6233197022292272,0.6221253335012971,0.20831655464381243,0.4575807201457843,0.9166171427600917,-0.03641117591022705,0.4711522849765694,-0.8875322849995271,-0.3941593594662809,2.673710806301558,-2.9785075540406925,0.46060747922746526,1.857678378209397,0.2644958166231212,-0.08264893626337991,-0.017686128241724625,-0.09791710262921663,1.474577510183681,0.5759416662511533,0.587897394333689,-2.1742671829714144,-1.2187113070571376
1989-02-01,1.1302374473228416,-1.2221077046051925,0.8043227868388557,0.08243037390550607,0.637815956073165,0.12861788769880061,-0.9227059103605708,0.3541366292544003,0.7187889342265268,0.3215332178912903,0.12656458235831083,-1.0317704979199314,-0.5398827702214579,2.681796425248909,-2.87427954826618,0.5039697782150149,-0.5390407637774894,0.25773601160406506,-1.2904988769081562,-1.7436647021504492,-0.31468934597592585,0.7101137780692114,1.7020095441492227,-0.2816869312323247,-2.2394302971500775,-1.4865802290159
1989-03-01,1.2103500527996431,-1.3504152308273252,0.8480162516755577,0.3188750008231198,0.2899058638186579,0.12106420230386446,0.09837599986109896,-0.09412109794159634,0.6317445224717576,0.08290362202361223,0.45912304845551305,-1.130840171343845,-0.6913222620972096,2.64122553884881,-2.7927010114999686,0.6412065152895247,-0.11090346510710741,-0.45243010968182795,-1.250332017937195,-0.27596581975238693,-1.138706317297538,0.37784294427759063,0.8506574460100035,0.5133704253472543,-2.2429054375143958,-1.7422935793739167
1989-04-01,1.1633874909684148,-1.3010907478444613,0.800615746222821,0.5020527636575997,0.17393583306715552,-0.0879210936227029,-0.14051955514057246,0.026563674765018565,0.4101769289141653,0.44084801582512956,0.11701684937433539,-1.115195032608693,-0.5398827702214579,2.217320236427383,-2.3942012244384823,0.40783834117619266,0.1830479694688859,-0.6756261549220932,-1.7395261517729586,-0.6711176414666953,-0.9687390017172592,-0.45597036821159687,2.0031463570221364,-0.33205246426858576,-2.076676590139828,-1.3096174768014512
1989-05-01,1.102612410951531,-1.1747456932197042,0.719954848576235,0.31740206841544877,-0.05800422843584921,-0.10806425467586601,-1.2350730247414439,-0.4734160978766707,0.3468719021834248,0.6198202127258883,0.4472632378011058,-1.132572105521168,-0.5398827702214579,1.8479586185665773,-1.950826155104644,0.03786729623283277,-0.19814755800499542,-1.130477913122631,-1.7028918475521988,-2.232893714338912,-1.7924098918774114,-0.6702182698694765,2.37848739765843,0.45169961461161096,-1.9620862708314977,-1.252245162846178
1989-06-01,1.0252623091118611,-1.14293923097877,0.5417953502829636,0.1429345526996043,-0.09666090535301666,0.058116824012729704,-0.1705622591367505,-0.8182297341812833,0.3389587738420815,0.1425610209905316,0.4407463504187992,-1.3017243435064234,-0.4663336494739972,1.4929508424199878,-1.7572371824373423,-0.7393197108108301,-0.5182934355524164,-1.4499601834159297,-1.1983388319423014,-0.652406198264122,-2.269409273849653,-0.6618608993582838,0.7406856305477652,0.40027022740331647,-2.054977165664123,-1.025802483762209
1989-07-01,0.950674710909322,-0.7897407010479044,0.524913181517903,0.09687211415707583,-0.4445709976075237,0.1336536779620914,-1.6166446277312532,-1.059599279594512,0.44974257062087825,0.3215332178912903,0.1024300350931106,-1.1631407437509267,-0.5398827702214579,1.1840879976440237,-1.0174872048380754,-0.8674761020582559,-0.6405287703570831,-2.0400876964097954,-0.9358546457874981,-2.550469787071261,-2.5632222118723247,-0.15172597240876606,1.2694908990840155,-0.4817150018750688,-1.7437626601779428,-1.1615567789172896
1989-08-01,0.9561997181835843,-1.0386055247382744,0.5005066320031047,-0.5229758459381407,-0.40108223607571036,-0.10554635954422063,1.1408595246186723,-1.1975247341163564,0.2598274904286556,-0.03641117591022705,-0.2325021881754132,-1.2233731473540306,-0.5398827702214579,1.1350840258509498,-1.4119561004493002,-1.0374611306545023,-1.7725119531830256,-1.8736915391183204,-1.5516397048793875,1.2735179223809123,-2.4925701997216336,-0.9286403009260138,0.039471243691663195,-1.296913223446568,-1.7100890668237199,-1.1100495861276871
1989-09-01,0.9147621636266181,-1.1051629404403067,0.5236088524122613,0.5720552610961128,0.5556705176241842,-0.2389948015214263,-0.7637839708662768,-1.042358597779281,0.7504414475918966,-0.09606857487714669,0.09525489941987551,-1.0831253847585858,-0.4663336494739972,0.9513976851778417,-1.4428154372523219,-0.950676464312222,0.2840368037007532,0.1505946638282588,-1.7996325013789778,-1.3232576380298324,-2.0824259366053584,1.1509087708374195,-0.19553150755268642,-0.43811186412006786,-1.4273056916954132,-0.872560664045098
1989-10-01,0.8843746236181762,-0.9732115599436313,0.47226642160508486,0.6497201663393044,-0.13048549765553819,0.09084946072411977,-0.33944026787081116,-0.9044331432574365,0.6000920091063879,0.023246223056692595,1.0783092461008401,-1.113259664893079,-0.4663336494739972,0.807802622759029,-1.1318857153183943,-1.193149561719562,0.4232471941581662,-1.2568690135886649,-0.8174866631033278,-0.7105328214857737,-1.7877774135594517,0.530597724508725,0.19646943888738122,1.921136008968336,-1.377906551225416,-0.838672855598378
1989-11-01,0.8981871418038317,-0.9193852392282043,0.43593153937650814,0.1405029893473385,0.6861368022196243,-0.05770635204295822,0.24881246164730642,-0.9044331432574365,0.3626981588661102,-0.03641117591022705,0.4114113752711106,-1.2157736735794114,-0.3941593594662809,0.8044464870477048,-0.9769006530378306,-1.3881313720027895,-0.5547472375785619,0.41663353519497287,-1.171838302701565,0.09434806198836714,-1.6989125657941215,-0.4924853358426669,-0.05368281270950187,0.26768946912344754,-1.4191111496707718,-0.5819467983186101
1989-12-01,0.8816121199810452,-0.9404543990511,0.4319797327409644,0.24532401705982432,-0.24162344379239462,-0.3094958652074972,0.6663641954797569,-0.8009890523660524,0.3310456455007394,-0.03641117591022705,0.40517040868170245,-1.1853672323599094,-0.3941593594662809,0.7063910928271196,-0.9636218734087233,-1.4624924066428584,-0.4211565879150068,-1.4387208624938295,-1.8166827698607646,0.682904574831625,-1.5084618615797418,-0.6503271699270065,-0.08505649888375558,0.22005851780881452,-1.309983769929041,-0.5395667906082559
